id_venda,data_venda,cliente,email_cliente,produto,categoria,quantidade,preco_unitario,valor_total,regiao
195,2023-12-24,Lucca Ferreira,ci****o@example.net,Armário,MOVEIS,3.0,3741.62,11224.86,Norte
649,2023-09-11,Enzo Vargas,pi****a@example.org,Sofá,MOVEIS,6.0,3032.84,18197.04,Leste
541,2023-06-09,Caio Gomes,un****s@example.com,Smartphone,ELETRONICOS,6.0,4658.28,27949.68,Centro-Oeste
635,2023-05-24,Benicio Garcia,yl****o@example.net,Smartphone,ELETRONICOS,3.0,3329.21,9987.63,Oeste
323,2023-06-14,Sra. Jade Silva,ar****a@example.com,Máquina de Lavar,ELETRODOMESTICOS,10.0,1622.68,16226.8,Sul
617,2023-05-05,Olívia Silva,ma****1@example.net,Fogão,ELETRODOMESTICOS,,4059.08,40590.8,Centro-Oeste
267,2023-06-04,Bárbara da Luz,ma****9@example.com,Armário,MOVEIS,4.0,2114.5,8458.0,Norte
1151,2023-05-18,Ian Cirino,me****e@example.org,Micro-ondas,ELETRODOMESTICOS,1.0,4324.79,4324.79,Leste
357,2023-05-16,Dr. Anthony Gabriel Cunha,is****a@example.com,Tablet,ELETRONICOS,1.0,4774.39,4774.39,Leste
580,2023-09-05,Esther Almeida,pi****o@example.org,Teclado,ACESSORIOS,6.0,2175.37,13052.22,Norte
329,2023-06-16,Henry Carvalho,dc****o@example.net,Micro-ondas,ELETRODOMESTICOS,3.0,3466.77,10400.31,Oeste
89,2023-08-30,José Pedro Garcia,ot****5@example.com,Geladeira,ELETRODOMESTICOS,7.0,3901.14,27307.98,Oeste
893,2023-03-24,Dr. Dante da Mata,le****a@example.org,Máquina de Lavar,ELETRODOMESTICOS,10.0,4369.87,43698.7,Leste
120,2023-11-05,Milena Sales,cd****a@example.org,Webcam,ACESSORIOS,9.0,2031.47,18283.23,Sul
1180,2023-05-28,Raquel da Rosa,is****1@example.org,Smartphone,ELETRONICOS,1.0,3053.85,3053.85,Oeste
1018,2023-10-19,Alícia da Rocha,da****a@example.org,Smartphone,ELETRONICOS,,182.61,1278.27,Oeste
160,2023-05-05,Cecilia Pires,pi****o@example.com,Webcam,ACESSORIOS,10.0,2218.55,22185.5,Oeste
991,2023-12-28,Ravy Pacheco,ba****o@example.org,Armário,MOVEIS,1.0,1507.95,1507.95,Leste
1171,2023-01-02,Dom Cardoso,th****6@example.com,Armário,MOVEIS,2.0,4061.07,8122.14,Sul
145,2023-04-04,Luísa Brito,hb****o@example.com,Notebook,ELETRONICOS,6.0,1091.95,6551.7,Centro-Oeste
984,2023-01-01,Hellena Martins,yu****o@example.org,Máquina de Lavar,ELETRODOMESTICOS,10.0,4000.12,40001.2,Centro-Oeste
850,2023-07-21,Valentina Ramos,mo****e@example.com,Webcam,ACESSORIOS,5.0,2070.43,10352.15,Norte
690,2023-06-28,Eloá Câmara,jp****o@example.net,Webcam,ACESSORIOS,3.0,1734.12,5202.36,Centro-Oeste
419,2023-03-08,Maria Julia Pimenta,hp****r@example.com,Armário,MOVEIS,4.0,3066.69,12266.76,Norte
490,2023-10-08,Dante Borges,an****s@example.net,Tablet,ELETRONICOS,5.0,2767.37,13836.85,Norte
1017,2023-09-17,Juan Leão,ma****a@example.com,Máquina de Lavar,ELETRODOMESTICOS,3.0,1183.17,3549.51,Centro-Oeste
573,2023-09-07,Ana Sophia Melo,me****s@example.net,Monitor,ACESSORIOS,10.0,4551.47,45514.7,Norte
1042,2023-10-20,Nicole Câmara,vi****e@example.org,Mouse,ACESSORIOS,10.0,3210.36,32103.6,Oeste
890,2023-03-14,Bruna Abreu,ca****1@example.com,Smartphone,ELETRONICOS,3.0,205.71,617.13,Oeste
20,2023-09-04,Rafael Abreu,me****8@example.org,Armário,MOVEIS,10.0,3300.5,33005.0,Oeste
99,2023-03-20,Srta. Maya Cavalcanti,st****7@example.com,Cadeira,MOVEIS,4.0,2296.94,9187.76,Sul
1159,2023-04-27,Pietra Marques,an****0@example.net,Armário,MOVEIS,4.0,4160.56,16642.24,Norte
992,2023-12-12,Rafael Cavalcanti,if****s@example.com,Teclado,ACESSORIOS,9.0,1297.4,11676.6,Norte
1055,2023-08-28,Davi Lucca Almeida,tf****a@example.net,Webcam,ACESSORIOS,8.0,3954.03,31632.24,Oeste
1069,2023-11-21,Ravi Lucca Camargo,ma****a@example.com,Teclado,ACESSORIOS,2.0,4932.48,9864.96,Leste
54,2023-12-15,Luiz Otávio Vieira,fo****o@example.net,Cadeira,MOVEIS,2.0,398.13,796.26,Centro-Oeste
773,2023-05-30,Raul Sousa,mo****r@example.com,Monitor,ACESSORIOS,5.0,621.84,3109.2,Oeste
517,2023-03-23,Cauã Monteiro,bi****a@example.org,Armário,MOVEIS,8.0,3039.67,24317.36,Norte
774,2023-02-18,Luana Duarte,br****a@example.net,Notebook,ELETRONICOS,10.0,170.35,1703.5,Norte
888,2023-08-28,Dra. Luana Vasconcelos,jo****8@example.net,Teclado,ACESSORIOS,8.0,1318.8,10550.4,Oeste
259,2023-01-14,Leandro Machado,sc****e@example.com,Notebook,ELETRONICOS,2.0,4265.64,8531.28,Sul
506,2023-04-29,Maria Cavalcanti,re****r@example.com,Tablet,ELETRONICOS,7.0,4684.12,32788.84,Leste
753,2023-02-13,Arthur Gabriel Ribeiro,ay****7@example.net,Geladeira,ELETRODOMESTICOS,5.0,1832.08,9160.4,Leste
218,2023-09-02,Ana Cecília Machado,au****a@example.com,Sofá,MOVEIS,2.0,2434.99,4869.98,Leste
825,2023-04-23,Olivia Almeida,ot****3@example.org,Sofá,MOVEIS,9.0,3458.31,31124.79,Leste
956,2023-02-14,Pedro Miguel Silva,gu****1@example.org,Mesa,MOVEIS,7.0,4236.3,29654.1,Norte
107,2023-06-12,Luísa Fogaça,td****a@example.com,Fogão,ELETRODOMESTICOS,10.0,104.68,1046.8,Norte
1079,2023-12-29,Samuel Monteiro,jo****s@example.org,Teclado,ACESSORIOS,6.0,2397.61,14385.66,Norte
366,2023-10-05,Cecilia Pires,da****s@example.org,Sofá,MOVEIS,7.0,4041.83,28292.81,Oeste
1031,2023-12-01,Maria Alice Borges,da****3@example.net,Mouse,ACESSORIOS,6.0,1006.53,6039.18,Sul
243,2023-10-11,Davi Aragão,la****o@example.net,Tablet,ELETRONICOS,8.0,2832.75,22662.0,Sul
885,2023-01-12,Isabela Freitas,nd****a@example.net,Monitor,ACESSORIOS,4.0,1635.19,6540.76,Oeste
310,2023-10-21,Srta. Rebeca Dias,jf****a@example.net,Tablet,ELETRONICOS,1.0,2523.45,2523.45,Oeste
575,2023-06-22,Luigi Jesus,uc****e@example.net,Monitor,ACESSORIOS,5.0,129.7,648.5,Leste
861,2023-11-12,Pietro da Paz,is****o@example.org,Sofá,MOVEIS,1.0,1276.15,1276.15,Oeste
660,2023-11-18,Maria Júlia Nascimento,da****o@example.net,Webcam,ACESSORIOS,1.0,4508.71,4508.71,Centro-Oeste
584,2023-05-11,Maria Alice Sá,lu****a@example.org,Geladeira,ELETRODOMESTICOS,10.0,789.46,7894.6,Norte
571,2023-10-07,Luiz Gustavo Câmara,la****5@example.com,Armário,MOVEIS,9.0,2817.08,25353.72,Leste
772,2023-10-08,Matheus Vargas,vd****z@example.org,Tablet,ELETRONICOS,4.0,4455.74,17822.96,Leste
564,2023-04-20,Luan da Mota,an****2@example.net,Micro-ondas,ELETRODOMESTICOS,5.0,4104.72,20523.6,Sul
1066,2023-08-28,Heitor Montenegro,sf****a@example.net,Geladeira,ELETRODOMESTICOS,6.0,1912.33,11473.98,Centro-Oeste
153,2023-02-27,Cecília da Conceição,qp****o@example.com,Notebook,ELETRONICOS,,2394.93,23949.3,Sul
226,2023-02-12,Vinicius Borges,xm****s@example.org,Webcam,ACESSORIOS,6.0,532.83,3196.98,Leste
845,2023-07-09,Maria Fernanda Cirino,em****a@example.org,Geladeira,ELETRODOMESTICOS,3.0,4125.23,12375.69,Oeste
62,2023-03-30,Maya Ferreira,lu****8@example.org,Mouse,ACESSORIOS,1.0,980.89,980.89,Sul
1117,2023-11-25,Maria Luísa da Cunha,me****e@example.com,Smartphone,ELETRONICOS,10.0,766.76,7667.6,Norte
973,2023-09-13,Hellena Azevedo,,Teclado,ACESSORIOS,2.0,3989.7,7979.4,Sul
302,2023-01-18,Dra. Amanda Peixoto,pd****z@example.net,Armário,MOVEIS,4.0,935.75,3743.0,Centro-Oeste
319,2023-02-23,Dra. Ana Carolina Cavalcanti,cc****i@example.com,Armário,MOVEIS,6.0,2360.36,14162.16,Sul
1004,2023-03-29,Sra. Amanda Marques,iv****s@example.net,Sofá,MOVEIS,10.0,4910.59,49105.9,Oeste
1114,2023-05-02,Dra. Bárbara Moreira,ma****3@example.net,Fone de Ouvido,ELETRONICOS,2.0,2675.38,5350.76,Centro-Oeste
1072,2023-11-15,Paulo Correia,me****y@example.org,Mesa,MOVEIS,7.0,2565.2,17956.4,Leste
380,2023-09-13,Ágatha Farias,****@example.org,Geladeira,ELETRODOMESTICOS,4.0,865.52,3462.08,Oeste
1094,2023-08-07,Mariah da Mata,sa****s@example.net,Mouse,ACESSORIOS,9.0,3709.7,33387.3,Norte
1095,2023-09-05,Liam Garcia,kd****e@example.org,Cadeira,MOVEIS,6.0,4805.07,28830.42,Oeste
1043,2023-12-03,Kaique Porto,,Mouse,ACESSORIOS,10.0,1862.2,18622.0,Centro-Oeste
1115,2023-10-03,Levi Farias,vs****a@example.org,Smartphone,ELETRONICOS,1.0,1911.4,1911.4,Leste
140,2023-11-12,Catarina Azevedo,ka****8@example.com,Fone de Ouvido,ELETRONICOS,2.0,3149.54,6299.08,Sul
964,2023-10-29,Sra. Bianca Pires,ma****7@example.net,Notebook,ELETRONICOS,5.0,3903.81,19519.05,Leste
344,2023-02-09,Arthur Gabriel Ribeiro,xp****a@example.org,Mesa,MOVEIS,6.0,1470.0,8820.0,Leste
889,2023-07-17,Gustavo Silveira,ma****a@example.net,Mouse,ACESSORIOS,9.0,616.45,5548.05,Oeste
1082,2023-06-06,Gabriela da Rocha,gm****a@example.com,Geladeira,ELETRODOMESTICOS,2.0,1731.97,3463.94,Centro-Oeste
399,2023-06-08,Maria Clara Camargo,zo****o@example.net,Armário,MOVEIS,8.0,144.34,1154.72,Norte
585,2023-03-25,Henry Gabriel Siqueira,,Fone de Ouvido,ELETRONICOS,8.0,3727.74,29821.92,Centro-Oeste
975,2023-04-17,Sr. Augusto Pastor,br****o@example.org,Fogão,ELETRODOMESTICOS,2.0,1480.54,2961.08,Oeste
949,2023-08-25,Camila Santos,bo****o@example.com,Webcam,ACESSORIOS,10.0,4038.61,40386.1,Norte
705,2023-04-11,Dr. Davi Miguel Ribeiro,so****l@example.com,Fogão,ELETRODOMESTICOS,2.0,2571.51,5143.02,Leste
432,2023-02-02,Pedro Lucas Campos,ot****a@example.net,Fogão,ELETRODOMESTICOS,7.0,1695.74,11870.18,Norte
665,2023-10-09,Sr. Isaac Brito,da****5@example.com,Fogão,ELETRODOMESTICOS,7.0,4867.26,34070.82,Centro-Oeste
293,2023-12-07,Luiz Otávio Teixeira,cf****a@example.com,Máquina de Lavar,ELETRODOMESTICOS,4.0,3800.13,15200.52,Norte
1014,2023-02-12,Lavínia Machado,da****7@example.org,Mesa,MOVEIS,3.0,84.36,253.08,Centro-Oeste
146,2023-12-28,Diego Jesus,do****o@example.com,Armário,MOVEIS,8.0,2195.64,17565.12,Oeste
324,2023-12-31,Gael Cavalcanti,gl****a@example.com,Teclado,ACESSORIOS,5.0,4572.83,22864.15,Oeste
670,2023-11-07,João Siqueira,si****m@example.org,Micro-ondas,ELETRODOMESTICOS,7.0,3405.99,23841.93,Oeste
376,2023-04-27,Aylla Moura,da****o@example.net,Mouse,ACESSORIOS,5.0,2777.05,13885.25,Centro-Oeste
142,2023-08-08,Manuella Farias,um****s@example.org,Webcam,ACESSORIOS,7.0,2900.91,20306.37,Sul
429,2023-01-30,Sophia Camargo,da****n@example.com,Máquina de Lavar,ELETRODOMESTICOS,1.0,2089.5,2089.5,Oeste
3,2023-09-12,Igor Montenegro,,Mouse,ACESSORIOS,6.0,4602.45,27614.7,Centro-Oeste
689,2023-07-21,João Miguel Barros,ma****a@example.com,Webcam,ACESSORIOS,3.0,2362.35,7087.05,Norte
1053,2023-12-01,Cauã Cunha,mi****a@example.org,Cadeira,MOVEIS,1.0,3131.22,3131.22,Leste
577,2023-03-09,Kamilly Costela,li****a@example.org,Mesa,MOVEIS,3.0,2865.48,8596.44,Sul
389,2023-09-22,Sophie Jesus,,Fogão,ELETRODOMESTICOS,4.0,726.29,2905.16,Centro-Oeste
340,2023-05-10,Maria Flor Barros,ce****s@example.org,Mesa,MOVEIS,3.0,4716.92,14150.76,Leste
359,2023-05-08,Nina Nascimento,an****5@example.net,Geladeira,ELETRODOMESTICOS,3.0,3490.57,10471.71,Oeste
1034,2023-04-20,Sophia Araújo,is****6@example.com,Armário,MOVEIS,1.0,496.1,496.1,Leste
926,2023-01-06,Sr. Rodrigo Sales,ca****a@example.com,Micro-ondas,ELETRODOMESTICOS,8.0,819.19,6553.52,Leste
266,2023-12-16,Danilo Alves,me****a@example.com,Máquina de Lavar,ELETRODOMESTICOS,4.0,3696.91,14787.64,Norte
377,2023-07-05,Olívia da Mata,ba****a@example.net,Fogão,ELETRODOMESTICOS,2.0,913.2,1826.4,Centro-Oeste
239,2023-02-25,Dra. Lívia Vieira,jo****e@example.com,Monitor,ACESSORIOS,6.0,1562.93,9377.58,Oeste
975,2023-04-17,Sr. Augusto Pastor,br****o@example.org,Fogão,ELETRODOMESTICOS,2.0,1480.54,2961.08,Oeste
440,2023-06-16,Agatha Vasconcelos,si****a@example.net,Webcam,ACESSORIOS,10.0,2241.41,22414.1,Sul
272,2023-05-06,Luiz Miguel Novaes,ma****2@example.net,Notebook,ELETRONICOS,7.0,2248.17,15737.19,Norte
697,2023-09-10,Mariane da Conceição,xv****a@example.com,Fone de Ouvido,ELETRONICOS,6.0,3126.14,18756.84,Oeste
748,2023-02-14,Isaac Ribeiro,em****2@example.com,Fone de Ouvido,ELETRONICOS,7.0,3609.24,25264.68,Sul
245,2023-11-27,Sophie Oliveira,jo****a@example.com,Monitor,ACESSORIOS,3.0,714.0,2142.0,Sul
318,2023-03-04,Ana Liz Vargas,re****i@example.net,Armário,MOVEIS,10.0,3183.08,31830.8,Norte
477,2023-08-30,Murilo Azevedo,xd****z@example.com,Micro-ondas,ELETRODOMESTICOS,10.0,2214.46,22144.6,Centro-Oeste
1009,2023-09-06,Ana Cecília Fonseca,lu****1@example.net,Tablet,ELETRONICOS,8.0,2199.38,17595.04,Oeste
1104,2023-03-06,Sra. Juliana Porto,un****s@example.net,Monitor,ACESSORIOS,3.0,4803.43,14410.29,Oeste
1119,2023-09-08,Diogo Fonseca,xs****a@example.com,Notebook,ELETRONICOS,5.0,3038.7,15193.5,Oeste
1012,2023-01-02,Mariana da Mota,az****r@example.com,Geladeira,ELETRODOMESTICOS,8.0,2339.14,18713.12,Sul
102,2023-02-02,Sr. Ryan Cunha,va****4@example.net,Sofá,MOVEIS,8.0,2582.9,20663.2,Leste
1037,2023-11-03,Enrico Siqueira,as****a@example.org,Fone de Ouvido,ELETRONICOS,4.0,913.78,3655.12,Oeste
891,2023-04-13,Ana Clara Caldeira,au****4@example.net,Armário,MOVEIS,9.0,3188.44,28695.96,Centro-Oeste
1028,2023-12-10,Luísa Ramos,ma****9@example.net,Webcam,ACESSORIOS,4.0,3885.37,15541.48,Oeste
608,2023-11-26,Isadora Mendes,he****8@example.net,Cadeira,MOVEIS,10.0,1775.58,17755.8,Centro-Oeste
416,2023-04-08,Alana Santos,no****a@example.net,Micro-ondas,ELETRODOMESTICOS,2.0,1045.82,2091.64,Sul
274,2023-05-15,Maria Sophia Vargas,eo****a@example.org,Webcam,ACESSORIOS,10.0,203.84,2038.4,Norte
141,2023-01-11,João Miguel Silveira,ma****7@example.net,Sofá,MOVEIS,1.0,2766.88,2766.88,Sul
781,2023-12-29,Ryan da Conceição,ce****3@example.org,Monitor,ACESSORIOS,7.0,145.33,1017.31,Leste
241,2023-02-20,Antony da Cunha,ka****s@example.net,Teclado,ACESSORIOS,7.0,4848.84,33941.88,Centro-Oeste
251,2023-02-10,Sr. Ravi Sampaio,lp****s@example.org,Armário,MOVEIS,10.0,4246.21,42462.1,Centro-Oeste
414,2023-01-03,Isabel Guerra,ma****o@example.net,Armário,MOVEIS,6.0,3409.63,20457.78,Oeste
546,2023-09-15,Maria Liz Andrade,sf****s@example.org,Mouse,ACESSORIOS,10.0,4166.3099999999995,41663.1,Centro-Oeste
739,2023-12-02,Ana Julia Gonçalves,sa****n@example.org,Monitor,ACESSORIOS,,4531.93,18127.72,Centro-Oeste
311,2023-01-02,João Pedro Campos,wg****s@example.org,Máquina de Lavar,ELETRODOMESTICOS,8.0,2748.01,21984.08,Centro-Oeste
894,2023-11-29,Théo Caldeira,vi****a@example.net,Notebook,ELETRONICOS,9.0,4452.0,40068.0,Oeste
493,2023-01-04,Isadora Brito,zc****a@example.org,Smartphone,ELETRONICOS,3.0,3278.35,9835.05,Norte
16,2023-10-01,Davi Miguel Moraes,wb****s@example.org,Sofá,MOVEIS,10.0,792.29,7922.9,Leste
722,2023-02-25,Sr. João da Cruz,fr****5@example.org,Smartphone,ELETRONICOS,5.0,188.71,943.55,Leste
921,2023-08-21,Sra. Maya Carvalho,ca****y@example.com,Tablet,ELETRONICOS,1.0,1843.33,1843.33,Oeste
982,2023-09-02,Aurora Pires,ce****0@example.net,Smartphone,ELETRONICOS,1.0,1706.32,1706.32,Norte
497,2023-06-25,Pedro Silveira,bm****o@example.com,Notebook,ELETRONICOS,1.0,3982.12,3982.12,Oeste
39,2023-08-10,Benjamin Pacheco,so****a@example.org,Monitor,ACESSORIOS,5.0,238.02,1190.1,Norte
364,2023-05-30,Luiz Gustavo Cavalcante,zo****a@example.org,Mesa,MOVEIS,6.0,351.96000000000004,2111.76,Centro-Oeste
983,2023-05-01,Gael Campos,pi****a@example.net,Sofá,MOVEIS,5.0,4298.27,21491.35,Sul
183,2023-04-07,Bianca Mendonça,fb****a@example.com,Smartphone,ELETRONICOS,6.0,3815.55,22893.3,Sul
986,2023-07-08,Ana Clara Aragão,al****6@example.com,Webcam,ACESSORIOS,2.0,4871.59,9743.18,Norte
936,2023-12-07,Ryan Cirino,fe****l@example.org,Fogão,ELETRODOMESTICOS,5.0,4551.08,22755.4,Norte
1149,2023-05-22,Valentim Dias,uc****e@example.net,Webcam,ACESSORIOS,8.0,642.77,5142.16,Leste
1090,2023-04-05,Davi Lucas Fonseca,,Tablet,ELETRONICOS,7.0,4993.63,34955.41,Norte
188,2023-07-12,Dr. Levi Rios,,Teclado,ACESSORIOS,7.0,1179.58,8257.06,Centro-Oeste
620,2023-07-31,Sra. Bianca da Cunha,ma****s@example.com,Geladeira,ELETRODOMESTICOS,7.0,528.17,3697.19,Norte
1050,2023-01-14,Fernando Teixeira,,Micro-ondas,ELETRODOMESTICOS,10.0,2901.57,29015.7,Sul
615,2023-12-13,Agatha Borges,ni****3@example.net,Máquina de Lavar,ELETRODOMESTICOS,10.0,4995.92,49959.2,Leste
402,2023-01-12,Liz da Costa,le****6@example.org,Armário,MOVEIS,8.0,1885.97,15087.76,Centro-Oeste
995,2023-04-18,Eloá Teixeira,pe****9@example.org,Teclado,ACESSORIOS,1.0,3432.67,3432.67,Sul
935,2023-07-07,Srta. Melissa Freitas,vi****a@example.net,Fogão,ELETRODOMESTICOS,5.0,2614.25,13071.25,Sul
372,2023-04-22,Miguel Barros,ja****9@example.org,Armário,MOVEIS,,2174.51,15221.57,Oeste
990,2023-10-14,Sr. Carlos Eduardo da Costa,,Teclado,ACESSORIOS,6.0,3933.98,23603.88,Leste
594,2023-01-25,Laís Castro,no****a@example.org,Fogão,ELETRODOMESTICOS,7.0,3332.14,23324.98,Norte
727,2023-12-28,Vitor Hugo Aparecida,nf****s@example.com,Mouse,ACESSORIOS,1.0,766.19,766.19,Centro-Oeste
827,2023-08-13,Antony Garcia,da****i@example.org,Fogão,ELETRODOMESTICOS,2.0,3538.8,7077.6,Norte
688,2023-10-23,José Pedro Cirino,kp****o@example.net,Mesa,MOVEIS,1.0,3113.21,3113.21,Norte
883,2023-02-26,Dr. Vitor Cavalcante,mc****o@example.org,Smartphone,ELETRONICOS,6.0,3802.89,22817.34,Leste
137,2023-09-24,Maria Luísa Borges,ia****s@example.org,Notebook,ELETRONICOS,7.0,4775.99,33431.93,Oeste
629,2023-09-08,Dra. Luna Santos,te****e@example.net,Smartphone,ELETRONICOS,10.0,4435.79,44357.9,Oeste
335,2023-05-28,Rafael Cardoso,km****s@example.org,Sofá,MOVEIS,10.0,3650.84,36508.4,Norte
391,2023-06-16,Antonella Silveira,ra****e@example.net,Mesa,MOVEIS,6.0,2313.23,13879.38,Leste
250,2023-10-20,Bella Vargas,jo****5@example.net,Mesa,MOVEIS,7.0,1726.31,12084.17,Oeste
1127,2023-11-11,Ester Pires,pv****a@example.org,Fogão,ELETRODOMESTICOS,9.0,4302.36,38721.24,Sul
401,2023-07-14,Bernardo Vieira,fr****a@example.org,Mouse,ACESSORIOS,7.0,2983.03,20881.21,Norte
711,2023-05-20,Maysa Albuquerque,ra****z@example.org,Teclado,ACESSORIOS,1.0,3316.34,3316.34,Leste
1040,2023-04-26,Ravi Santos,mu****o@example.com,Webcam,ACESSORIOS,3.0,4980.16,14940.48,Leste
677,2023-07-04,Isabel Azevedo,es****0@example.net,Tablet,ELETRONICOS,,1440.01,14400.1,Leste
47,2023-04-18,Vinícius Albuquerque,gu****4@example.org,Mouse,ACESSORIOS,10.0,463.14,4631.4,Oeste
489,2023-08-06,Bárbara Nascimento,ol****4@example.com,Monitor,ACESSORIOS,3.0,976.72,2930.16,Norte
466,2023-01-06,Caio Lopes,ma****l@example.com,Notebook,ELETRONICOS,8.0,1186.13,9489.04,Oeste
710,2023-03-02,Stephany da Paz,va****o@example.net,Fogão,ELETRODOMESTICOS,,1710.75,15396.75,Norte
976,2023-10-13,Diego Sá,sc****e@example.com,Máquina de Lavar,ELETRODOMESTICOS,2.0,1476.96,2953.92,Oeste
374,2023-02-12,Maria Helena Garcia,oa****o@example.org,Geladeira,ELETRODOMESTICOS,2.0,3616.52,7233.04,Centro-Oeste
661,2023-02-22,Dra. Manuella Cunha,gr****s@example.org,Teclado,ACESSORIOS,9.0,3132.09,28188.81,Leste
339,2023-09-04,Davi Luiz Vargas,yf****s@example.com,Webcam,ACESSORIOS,2.0,932.47,1864.94,Oeste
216,2023-07-16,Ana Sophia das Neves,cm****o@example.org,Fone de Ouvido,ELETRONICOS,9.0,566.41,5097.69,Leste
12,2023-06-04,Ravi Garcia,pe****0@example.org,Sofá,MOVEIS,3.0,684.83,2054.49,Leste
1192,2023-02-16,Maitê Pereira,sc****o@example.net,Teclado,ACESSORIOS,8.0,4266.95,34135.6,Norte
1096,2023-06-28,Beatriz Sales,ba****o@example.net,Teclado,ACESSORIOS,3.0,3428.83,10286.49,Centro-Oeste
957,2023-05-09,Isis Vasconcelos,fa****a@example.org,Fone de Ouvido,ELETRONICOS,1.0,1569.67,1569.67,Centro-Oeste
817,2023-01-30,Yan Guerra,en****8@example.com,Mouse,ACESSORIOS,8.0,1726.97,13815.76,Leste
1068,2023-12-26,Hadassa Moraes,jo****o@example.com,Tablet,ELETRONICOS,,4700.06,4700.06,Centro-Oeste
275,2023-04-07,Sr. Rael Martins,jo****9@example.org,Webcam,ACESSORIOS,4.0,2091.15,8364.6,Norte
524,2023-05-23,Antônio Dias,gu****5@example.org,Armário,MOVEIS,6.0,3887.48,23324.88,Norte
866,2023-11-20,Sr. Diogo Andrade,bi****0@example.org,Teclado,ACESSORIOS,6.0,4083.23,24499.38,Oeste
102,2023-02-02,Sr. Ryan Cunha,va****4@example.net,Sofá,MOVEIS,8.0,2582.9,20663.2,Leste
172,2023-11-18,Maria Luísa da Mota,sa****r@example.org,Notebook,ELETRONICOS,10.0,4926.2,49262.0,Oeste
108,2023-08-08,Dante Silveira,an****s@example.net,Notebook,ELETRONICOS,1.0,4615.87,4615.87,Centro-Oeste
131,2023-07-01,Maria Liz Teixeira,ma****e@example.com,Tablet,ELETRONICOS,5.0,2579.9,12899.5,Leste
1063,2023-09-06,Caleb Casa Grande,ce****2@example.net,Geladeira,ELETRODOMESTICOS,1.0,4296.72,4296.72,Centro-Oeste
25,2023-01-02,Eloah da Luz,ic****a@example.net,Cadeira,MOVEIS,5.0,3169.57,15847.85,Sul
1145,2023-12-15,Ana Cecília Pacheco,vi****e@example.net,Fone de Ouvido,ELETRONICOS,2.0,794.22,1588.44,Leste
939,2023-09-22,Sr. João Sá,ar****l@example.com,Armário,MOVEIS,6.0,4356.83,26140.98,Leste
61,2023-09-08,Danilo da Luz,vi****e@example.org,Armário,MOVEIS,9.0,1088.49,9796.41,Leste
1141,2023-05-01,Hadassa Silva,bs****s@example.net,Teclado,ACESSORIOS,7.0,2030.16,14211.12,Centro-Oeste
296,2023-07-01,Dr. Luiz Otávio Sá,mi****a@example.net,Webcam,ACESSORIOS,10.0,3963.14,39631.4,Centro-Oeste
713,2023-06-20,Sr. Alexandre Castro,da****y@example.com,Tablet,ELETRONICOS,3.0,3260.31,9780.93,Leste
73,2023-12-03,Maria Vitória Pires,ha****o@example.com,Fone de Ouvido,ELETRONICOS,5.0,825.2,4126.0,Norte
154,2023-09-30,Anthony Martins,zo****1@example.com,Sofá,MOVEIS,9.0,2871.05,25839.45,Oeste
201,2023-10-19,Bruna Ferreira,sc****o@example.net,Webcam,ACESSORIOS,,3258.13,32581.3,Sul
482,2023-05-31,Lorena Caldeira,so****a@example.com,Máquina de Lavar,ELETRODOMESTICOS,5.0,2277.27,11386.35,Oeste
365,2023-05-23,Ana Liz Moura,ba****e@example.org,Mouse,ACESSORIOS,3.0,4862.62,14587.86,Norte
958,2023-05-07,Agatha Andrade,jd****a@example.net,Fogão,ELETRODOMESTICOS,,1794.25,10765.5,Norte
751,2023-12-15,Bryan Rezende,od****s@example.org,Micro-ondas,ELETRODOMESTICOS,1.0,1923.29,1923.29,Centro-Oeste
69,2023-11-12,Luna Martins,rm****o@example.org,Fogão,ELETRODOMESTICOS,10.0,1785.05,17850.5,Leste
406,2023-05-15,Bianca Albuquerque,da****l@example.net,Armário,MOVEIS,6.0,2616.12,15696.72,Oeste
758,2023-01-24,Alexandre Moreira,ca****z@example.com,Monitor,ACESSORIOS,4.0,3021.84,12087.36,Oeste
664,2023-04-19,Bernardo da Cunha,co****h@example.com,Tablet,ELETRONICOS,7.0,3204.34,22430.38,Oeste
623,2023-12-19,Catarina Monteiro,mo****e@example.net,Notebook,ELETRONICOS,1.0,377.58,377.58,Norte
424,2023-02-17,Francisco Dias,dp****o@example.com,Teclado,ACESSORIOS,4.0,3485.31,13941.24,Leste
98,2023-01-01,Rebeca Caldeira,,Mesa,MOVEIS,5.0,98.4,492.0,Norte
744,2023-09-05,Ravi Pires,lu****o@example.com,Webcam,ACESSORIOS,2.0,2381.83,4763.66,Centro-Oeste
807,2023-06-01,Yuri Moraes,ga****e@example.com,Sofá,MOVEIS,8.0,519.75,4158.0,Leste
187,2023-05-18,Maitê Marques,ul****o@example.org,Armário,MOVEIS,8.0,3340.8,26726.4,Leste
676,2023-01-13,Clara Sousa,cf****a@example.org,Máquina de Lavar,ELETRODOMESTICOS,7.0,1196.94,8378.58,Centro-Oeste
11,2023-07-30,Ana Sophia Pereira,so****a@example.org,Sofá,MOVEIS,5.0,4156.53,20782.65,Sul
149,2023-07-30,Srta. Maya Brito,ma****l@example.net,Webcam,ACESSORIOS,2.0,4306.23,8612.46,Centro-Oeste
